Hotel_name,name,rating,review
ASTON Bellevue Radio Dalam,Daphne Wong A Foe (DWAF.),1.0,"Very bad experience.
*You do not get treated like a customer. I had to carry all my bags and suitcases by myself (as an Indonesian-LOOKING girl), but when I was with my (bule) foreigner husband they carried his bags for him. Racists!!!
*the door men/bell boys (2!!) just stood there and did not even help or open the door as it's their job - they couldn't even speak one word of English.
*The lady behind the lobby desk could not speak English as well and was very rude.
*On top of that I had to pay PARKING for my taxi DROP-OFF that lasted less than 1 second - and no one could explain to me why or how that would make sense in any world.
*The rooms are VERY DARK - lighting is bad, deco is old-fashioned. But one light keeps blinking on and off. Horrible when you need to sleep.
*Plus you cannot sleep as there is always music playing in the hallway.
*In the morning they CALL your room (while trying to sleep after terrible nights) to ask what time you want room service - while my sign is on ""do not disturb/no cleaning"" 🙃 When I asked why they called they couldn't answer ofcourse. Terrible headache after that!!
*The gym is one small room, with one machine.
NOT WORTH MY MONEY - I DECLARE A REFUND!!!!"
ASTON Bellevue Radio Dalam,Aulia Rizkia,5.0,What a perfect place to stay and held a bridal shower event with friends! It was a extremendous night and we were surprised by the beautiful decoration in our rooms from the hotel management. Thankyou for the great services!
ASTON Bellevue Radio Dalam,Trip.com Member,5.0,It was a good hotel! Very impressive. Plenty of shops nearby and walking distance to Pondok Indah Mall!
ASTON Bellevue Radio Dalam,Trip.com Member,2.0,"Requested for high floor, but given 2nd floor. For 2 nights not able to available, till 3rd then move to 6th floor. Poor Bathroom design, little space to stand when closing the door and not able to close properly. Bedsheets is not very clean. The chair got a cigarette burn. Breakfast range is not good, coffee taste ok. Should be classified as 3 Stars rather than 4 Stars. Plus is the staffs and door man are friendly."
ASTON Bellevue Radio Dalam,Mister Lab,5.0,"Thank you Aston Hotel for the hospitality.
Really love this hotel, when I’m asking for prayer mate (Sajadah) they gave me a good one."
ASTON Bellevue Radio Dalam,Jeremiah Seenarine,5.0,The room service here was good and the employees are kind and understanding. Rooms are spacious.
ASTON Bellevue Radio Dalam,Agus Rais P,5.0,"I really like the place, clean , cool and Especially the service from the reception, warmly welcoming my arrival, I was very impressed, make sure had everything things. The best|Thankyou and see you next stay"
ASTON Bellevue Radio Dalam,Trip.com Member,5.0,"Very satisfying for a holiday with your partner, in terms of facilities it's okay"
ASTON Bellevue Radio Dalam,Muhammad Sultan Kairo,5.0,"Good ambience, nice food, friendly staff especially Mr.Wisnu from Restaurant Team !"
ASTON Bellevue Radio Dalam,Yaana Sandhi,5.0,"Nice room and near PIM, easy to reach.
The HK Mr.Asep also very kind and helpfull."
ASTON Bellevue Radio Dalam,Adrianus Wanggai,5.0,All the welcome is so warm. We got nice services in all the things that we want to. Overall good 🥳
ASTON Bellevue Radio Dalam,Pathiusman Ashiq,3.0,Decent hotel. Breakfast buffet was chaotic as the restaurant is full and the staff did not show me a table.
ASTON Bellevue Radio Dalam,Shanti Dwita Lestari,5.0,"Comfortable bed and tasty breakfast. Pros : they serve asparagus soup on breakfast buffet
Cons: salad and fruit could be improved,  already prepared in small portions, mostly lettuce and shredded carrot"
ASTON Bellevue Radio Dalam,Trip.com Member,4.0,The hotel is quite cleanGood serviceThe room is big enough for a familyWill stay here again for the same purpose 🥰
ASTON Bellevue Radio Dalam,Natharine A,3.0,A little disappointed because the closet is dirty n the hairdryer can’t working properly. The front desk don’t stand by so we must waiting to checking in. But overall good for the bed and the cleanliness. Maybe in the future the staff must double check for the room first
ASTON Bellevue Radio Dalam,Lita Shahzaman,5.0,"Very happy with the hotel , friendly staff and good food /bfast ."
ASTON Bellevue Radio Dalam,Trip.com Member,4.0,"One of the standout features was the excellent value for the price. I felt that the rates were reasonable and provided great bang for the buck, especially considering the spacious accommodations."
Hotel Mercure Jakarta Gatot Subroto,Teguh Bintang Nugraha,3.0,"1. Missing toothbrush amenities
2. Room wasn't ready at 2 PM as scheduled, me, my wife and my 3 month baby waiting for around 15 minutes.
3. I can't do late checkout, receptionist asked if I want to extend or not, then I answer No, then I asked can I do late checkout, she then answer they fully booked, SO WHY ASK EXTENSION IN THE FIRST PLACE IF ALREADY FULLY BOOKED ? please don't lie and just reject my late checkout request!"
Hotel Mercure Jakarta Gatot Subroto,Rina Tanjung,5.0,"Check in desk prompt, nice and helpful. Overall the staffs are polite and proactively. Gym is considered good and spacious. Pool is small and just nice for kids to play around. Breakfast is also okay and various. No complaint on the taste. Only when we stayed, hotel was quite crowded in the restaurant and seat fully occupied for breakfast. On our last day, Ms. Dewinta came to our table during breakfast, requested politely for a guest review. With a friendly gesture, she listened to our all comments. At the end she served us with a complementary tuna sandwich. Overall this hotel is recommended, good location nearby the exit toll, parking lot is available."
Hotel Mercure Jakarta Gatot Subroto,Mitha Novita,5.0,"Been couple times staying in Mercure Hotel  and enjoyed the stay very much. What I like the most is the White Rock Terrace restaurant.  They serve unique pizza and I was lucky enough to try it when having business trip in Jakarta.  Cz now the menu has been out so I cannot eat it again.
But I always like the ambience of the restaurant,  very cozy and comfortable to hang out and enjoy the lunch with my friends. The nicest waitresses is Ms Abigail who is kind and patient to serve us. Definitely I will come back again for my next trip!"
Hotel Mercure Jakarta Gatot Subroto,Danny,1.0,"I had 2 different booking for consecutive stays.
The first booking is from 22 to 24 April without breakfast. The second one is from 24 to 27 April with breakfast. I had specifically told the Front Officer to make the room 3003 continuous stay, and she said she would take care of it. 

However during my stay with my Business Partner, the FO called our room on 24 April, asking what time we would check out. After 3pm on the same day (24 April), all of our cards were inactive and I had to ask my Business Partner to help change the cards at the Receptionist. Still, on the same day, our room was knocked so loudly while we were taking a rest (read: SLEEPING), the staff asked whether we would extend or check out. Like where's the manner? 

When I checked out at the 27 April, I told the FO regarding the incidents and he casually told me that it occurred because I had 2 different bookings. Excuse me, this is not the first time I had this kind of stay (1 continuous stay with more than 1 booking and it was smooth without reactivating or changing to another keys).

Really unacceptable."
Hotel Mercure Jakarta Gatot Subroto,Deutsch m,5.0,"I would like to say thank you so much to Mbak Ayu for her kindness to serve us. She always gives her best so that we can feel comfortable enyoing our food. ||That is one reason why we like to spend our time here, enyoing the morning with warmth. And that is such a blessing. ||And thank you for your service too, Mbak Della. We really enjoyed our lunch. ||Keep up the good work. ||Regards|Rotua Elisabeth"
Hotel Mercure Jakarta Gatot Subroto,타루,5.0,"This hotel is so good. Reasonable price, fantastic facilities and services. And also so kind all staff as well. Especially one of staff Miss Mira was so nice and professional. I strongly recommend this hotel to you. Just try to eat the various and delicious breakfast and take a rest in this hotel while you stay."
Hotel Mercure Jakarta Gatot Subroto,Felix L,4.0,I arrived late. Really late. This is my second stay in the hotel. The back entrance to the hotel was closed during the night so you have to drive through the front entrance. ||||Check in was smooth. The room was really wonderful. Well thought out. It had everything I needed and was super comfortable and quiet. I would choose this hotel again should I have early meeting in the area. Keep up the good work.
Hotel Mercure Jakarta Gatot Subroto,Ignatius Aldo,3.0,"So far the hotel is great, but in terms of experience it can be better. I feel the staff friendliness, professionalism and attitude can be improve especially at the breakfast place, some stuff is really do the effort but some quite not so."
Hotel Mercure Jakarta Gatot Subroto,astari w,4.0,"Alhamdulillah , the hotel is very good in room condition and the hospitality. The bedroom is Very roomy and clean. And Thank you to ms. Iza the front officer, very helpfull. Good work for Mercure Hotel. Hopefully we could back in here soon, insyaaAllah"
Hotel Mercure Jakarta Gatot Subroto,Alfred Tan,3.0,"The hotel just beside the busy highway and the room window also not sound proof, I really got problem to sleep on the first night and need to request for room change middle of the night. The second room that allocated facing another side of the highway still noisy, but at least the noise is not as heavy compared to the first room.

The coffee machine in privilege room has been removed, but their website not updated and the welcome amenities also replaced with so call executive lounge, but in actual fact it’s only a snack corner just behind the east wing lift area. The access is by using the voucher given and only 1 time access per stay as per their RDM told me.

As an Accor Plus Platinum member,  sorry to say that I don’t really recommend this hotel with this kind of room conditions."
Hotel Mercure Jakarta Gatot Subroto,Philly Chen,5.0,"Nice place, in the ground floor of Mercure hotel and very convenience for people staying here.
Fair price with good foods and drinks. Pizza is recommended.
Service is good and basically they all can understand English.
Tropical environment and SE asia decoration."
Hotel Mercure Jakarta Gatot Subroto,Adam Shamsudin,5.0,"Perfect hotel with nice and clean room. Staff are all friendly and extremely accommodating to guests. Highly recommend to hang out at the White Rock Terrace for a nice steak dinner. Shout out to the staff - Fai, Abigail, Riski & Derin!"
Hotel Mercure Jakarta Gatot Subroto,Achmad nurofik hidayat,5.0,"Been here for 4 days , breakfast in particular were simply great. Services are incomparable n Selti , waiter in charge is attentive, frendly and definitely helpful. Next jakarta visit  will be staying st mercure gatsu for sure!  Thanks Selti and Mercure for great services!"
Hotel Mercure Jakarta Gatot Subroto,syamim asyraf,5.0,"Room is very comfy and clean with good pillow.

Location is good especially if you have business trip in south Jakarta.

Breakfast is okay with various local and international cuisine"
Hotel Mercure Jakarta Gatot Subroto,noviatni dwi utami jatnika,5.0,I have good experince stay in here with my family. The staff very care about our needs and make sure if the room is very comfort to us. Breakfast is good. Pool is clean. Will stay in here next time. 🙂
Hotel Mercure Jakarta Gatot Subroto,Robert Nicholls,5.0,Dafa provided friendly and quick service. He made dinner more enjoyable. The staff are young but well trained and ready to help
Hotel Mercure Jakarta Gatot Subroto,Ni Putu Chandra P,5.0,"It's always been a pleasure to stay here! The service is top notch. Always my got to hotel whenever I go to Jakarta.||The room is always cold, clean & comfy to stay with.||The staff is nice and helpful, especially Dindha at the check in counter👍🏻||The breakfast is also good, maybe even the best compare to other mercure in jakarta."
Hotel Mercure Jakarta Gatot Subroto,Sir “Lex” Cendekia,5.0,"Breakfast di Mercure cukup nyaman, staff membantu bagi yang nginap utk duduk dimana. Secara makanan, cukup banyak variety of food of choices, dan service dari para staff yang sangat ramah. Untuk roomsnya very comfortable, kamar dingin, internet jalan, dan viewnya enak."
Hotel Mercure Jakarta Gatot Subroto,Ronald Palit,5.0,we can best experience and when we stay here we always get best service with nabila warm greeting with her and she is helpfully for my breakfast and this is first stay here thank you Hotel mercure jakarta gatot subroto . Lovely good job!
Hotel Mercure Jakarta Gatot Subroto,masjoandyoh,5.0,"The location of the hotel was perfect for me which it was situated on heart of the city.. The check-in process was also smooth and efficient by reception staff. The hotel amenities were top-notch with high standard of cleanliness as well. Overall, my stay was an unforgettable experience and the staff's genuine hospitality makes me want return here again in the near future"
Hotel Mercure Jakarta Gatot Subroto,Kikita Yoshehana,5.0,"We got a very spacious room with great view, very nice interior both for the bedroom and bathroom. We really enjoy our stay here. And because we are Accor plus member, they gave us complimentary cakes and we enjoyed our welcome drink in the cafe with nice ambience. The service is also good. The location is strategic in the middle of Jakarta. Overall it’s a nice experience 😊

The only downside is the water in the swimming pool was very cold, and it’s so windy there, we cancelled our swimming plan because of that."
Hotel Mercure Jakarta Gatot Subroto,M Ammar Fadhlur Rahman,4.0,"Being a regular at this hotel has only deepened my appreciation for the consistently exceptional experience it offers. From the warm welcome at the entrance to the comfortable and well-appointed rooms, the attention to detail is evident throughout. And I must commend Adzra, one of the remarkable staff member in the restaurant area. Each visit reaffirms my choice, and I can confidently recommend Mercure to anyone seeking a reliable and enjoyable stay."
Hotel Mercure Jakarta Gatot Subroto,Trip.com Member,5.0,"Have often stayed here. The rooms are clean, room requests are fulfilled, the staff is friendly, the food is delicious, only the breakfast is really full in the morning. Sometimes there is a little leftover food that can't be refilled. The egg station waited until 15 minutes before the eggs were ready. Maybe it was so busy at breakfast. Thank you Mercure Gatsu"
Hotel Mercure Jakarta Gatot Subroto,Chaterin Leao,5.0,"Perfect ! Can see them suffering from above in those traffic while I’m enjoying the pool, and the gym 😂😂. Nice view , comfy bed , had massage lady came to my hotel was the best decision as well, service was good ! Just the front office guys were very cold . But the security, and other staff are friendly! The location is okay , very traffic location to reach hotel when it’s traffic peak! Compare other hotel that’s all!"
Hotel Mercure Jakarta Gatot Subroto,Trip.com Member,4.0,Very good. Highly recommended. Friendly staff. There is a subway nearby. Breakfast is ok. The scenery is nice. The whole experience is cost-effective. The price is very favorable. Highly recommended. You can give it a try. It’s nice to stay.
Hotel Mercure Jakarta Gatot Subroto,safia hares,5.0,"Lana, was very helpful and understanding. The cafe has been just what I needed after very long flight to relax and have some amazing drinks and food. Best customer service. Highly recommend. Staff are always happy to help you. Will be coming back again."
Hotel Mercure Jakarta Gatot Subroto,Bobby William,5.0,"Almost everything about this hotel is great. Room is very spacious, the bathroom is clean and shower pressure is great. The Gym is probably one of the best hotel gym for this budget. It has a squat rack with barbell and bumper plates, heavy dumbbell options, multiple treadmills and calisthenic bar for dips. There are some things that could be improved like, the wifi signal (i stayed at the 28th floor) could’ve been better, breakfast was bland and the chicken is really dry. Egg cooking station waiting time is really long. But other than that i still give this place a full 5 stars rating because of the gym. I enjoyed my stay and would definitely come back."
Hotel Mercure Jakarta Gatot Subroto,Alfathania Syakura,5.0,"The room was amazing!!! We got an executive suite and the view was great! I had such a good night sleep there! We had breakfast in the hotel too! Mira was so nice! The milk was empty so I asked her if she can refill the milk and she personally send a glass of milk to my table. Besides, she could speak english so it’s easier for us to communicate what we want. Altho food quality still need a lot of improvement, I still enjoyed my breakfast here because of the service :)"
Hotel Mercure Jakarta Gatot Subroto,Anggito Arifin,5.0,"What an unexpected and enjoyable breakfast experience. I underestimated the taste of each dish but yeaa I was wrong, it was delicious. One of my fav dishes is chicken noodles. It has a good chili sauce. Special thanks goes to Mba Mira. I greatly appreciate your help💯

This is the view outside. I hope this makes your day🥰"
Hotel Mercure Jakarta Gatot Subroto,Yanee W,5.0,"Enjoyed our 2 nights at the Executive Suite. Room is very spacious, clean and adequate. I love how the room has full length mirror everywhere.
Breakfast spread is only ok. Food quality needs improvement. Service is good, no complaint. Thank you to Mira for taking care of us during breakfast."
Kemang Icon Jakarta,Gio Aguste,5.0,"I had a wonderful stay at Kemang Icon Jakarta. The suite I stayed in called Ionic suite, it was not only spacious but also uniquely decorated with a classic touch, giving it a charming ambiance.

The staff, while not numerous, were incredibly friendly and attentive. They made sure I had a comfortable and enjoyable experience throughout my stay.

While the breakfast was served à la carte rather than buffet-style, the food was absolutely delicious and satisfying.

Overall, Kemang Icon Jakarta impressed me with its spacious and charming suite, attentive staff, and delectable breakfast. It's definitely a hotel that maintains a high level of performance. Please keep the performance."
Kemang Icon Jakarta,Andrew B,4.0,"First comment: Be cautious lately about any reviews of Jakarta Hotels. From my feeling most of them are fake and asked for by the reception staff. It is easy to spot as most write exactly the same content. ||The hotel is located more to the South of Jakarta. ||Check in at the hotel was pleasant and hassle free. ||The only issue was that the pictures on the forums looked different to the room I got. ||The hotel staff was very helpful to accommodate me. After viewing other rooms I stayed at that initial room. ||While it might not be the real 5* hotel, however, housekeeping is very prompt and any issues are addressed very expeditiously also. ||If you take the option with breakfast, it is just a Western or Indonesian option, but not buffet style but food is sufficient for breakfast. ||During my stay pool was closed for a function on one day as the hotel roof seems to be a favourite spot for parties, but actually, the pool is quite small, so not of any much distraction anyway. ||The place has a bar at the roof also, alcoholic drinks are at just 7.50 USD (affordable). ||Cons: |- TV screen is quite small compared to the room space. also cannot be watched at the seating area. |- Bathroom has an totally open concept|- Certain housekeeping items have to be ordered by phone|- Not all Towels are on 5* level| - Water kettle should be replaced by non plastic type|- Front rooms nearer to the main street may be noisier from traffic and bars||Pros: |- Room design is different in every room and packed with arts and accessoires |- Rooms are spacious |- Bed was comfy fitted with one thinner and one harder pillow|- Room make up is excellent and place really cleaned up. |- Wifi worked for me, each rooms have an own wifi spot|- The room has some sound speakers to listen to music or for tv|- Rooms are fitted with two aircons, which you can control temperate just like at home. ||You don't get the branded 5* night rates but still the rooms and service level are on an upper level. ||While people complained in earlier reviews that there is only one lift, but the hotel just has about 20 rooms on 2 floors, so for me it wasn't an issue. ||I would though recommend the hotel to close the bathroom with some nice wooden wall and just leave a small part open. ||Nearby the hotel are many fancy restaurants and bars, one shopping mall (Lippo Mall) is around 800m away (with a Hypermarket).  Pagi Sore (Nasi Padang) and Sawaregmoe Resto (inside at Kemang 10 ""mall"")  has good Indonesian fare. There are many fancy coffee places for coffee lovers... and many more restaurants from $ to $$$ also in the area.||Overall, on a working trip, I had a pleasant enjoyable stay at the hotel. But note that the area is much in the South of Jakarta, so for first time tourists or Jakarta sightseeing interests the Kemang Icon might not be the most suitable location.  If you need huge shopping malls with fancy brand stores around you, then it wouldn't be suitable also. |"
Kemang Icon Jakarta,Agus Suci Wulandari,5.0,"Love this Hotel, located in a very strategic un Kemang, you can find a lot of places for eat, leisure, and coffee (of course!)
The room is spacious enough, elegant interior,  instagramable roof top, staff are friendly. Rate of this hotel is affordable for a 4 star hotel, overall a nice experience when staying in this hotel."
Kemang Icon Jakarta,Firza Destrian,5.0,"What a lovely boutique hotel in Kemang area.
Nice aesthetically decorated building with artistic touch of each suites.
Fabulous service particularly Mas Erick. Will come back soon"
Kemang Icon Jakarta,Stay40701668883,4.0,"Was here with 6 colleagues, was fine. Felt like it must have been amazing 20 years ago.  A bit older now, especially the rooms. There are a total of 12 rooms, so if there is anything you don’t like just ask to change (some rooms have open showers).  Rooms were nice though.  Breakfast was fine, blu cheese burger for dinner was amazing.  We had meetings in south Jakarta so it was convenient for us.  There are a lot of restaurants nearby, which is nice. Enjoyed breakfast outside on the rooftop in the mornings."
Kemang Icon Jakarta,angela d,5.0,"Very nice hotel, fabulous decor. Helpful staff, great views from the rooftop. We spent 3 nights here, we would come back. The room we stayed in was huge, it had an office and a fridge freezer! Everything was clean and comfy. We had everything we needed."
Kemang Icon Jakarta,arinjeruk,5.0,"hotelnya bagus, the aglio olio was super endulita barbanero, and the staffs are super kind, will definitely stay here often :P"
Kemang Icon Jakarta,Nathania Lubis,5.0,The rooms are unique and comfortable. Enjoyable and satisfying stay here. Highly recommended hotel in Jakarta
Kemang Icon Jakarta,Ajeng Suhardiman,5.0,"Splendid location, always loved the unique rooms as Ive stayed here frequently at least one trip a year just to experience all the rooms and always looking forward for my next stay with their warm hospitality especially from Ms. Febee."
Kemang Icon Jakarta,Muhamad R,5.0,"Great Room, Great Hositality... everything was perfect. I Love the room, it was spacious and artistic.|Will come back soon with friends and family. very recomended fpr staycation or bussiness trip...."
Kemang Icon Jakarta,Bishop Force,5.0,Nice an cozy place to stay...tranquil and love the ambience...
Kemang Icon Jakarta,Abbott Hsu,5.0,"A very well organized and delicate hotel in Kemang area. You can feel how the owner wants to create the modern and traditional atmosphere by having mixed decoration inside.
The staff are really friendly to serve you no matter in room service or at it's bistro. Though there are 12 rooms here, the overall maintenance and service are super good. A good place to stay on weekends or holidays at Kemang. Enjoy it."
Kemang Icon Jakarta,Hendy Hendrawan M,5.0,"Nice, unique place... Perfect for family staycation."
Kemang Icon Jakarta,Kris Trimoeljo,3.0,"I booked this hotel tempted by the photos, room size and price.
While the room is big , I think the maintenance has not been paid good attention. You can take a look at the pictures.
With abundance of choice at around similar price level, I may not return back here"
Kemang Icon Jakarta,Abah Ibik,5.0,"Best Roof top Restaurant.and..Very aesthetic Small hotel...
"" BURGER bluee Cheese nya LEZAT!👍👍👍, Extra Mile Service👍👍👍"
Kemang Icon Jakarta,Louis Rivaldy,5.0,"Good food, fabulous place for hang out at the roof, comfy room. Can not explain by words you have to try yourself."
Kemang Icon Jakarta,Lestari Astriani,5.0,"Unique place, nice room ambience, good food, very recomended"
Kemang Icon Jakarta,Gee H,4.0,"It's been some time that I visited this establishment.||What used to me Alila run and owned, has been now become locally run and owned.||Prior to check in, the staff said: we are now independent, kindly forgive us in advance to any shortage of delivery that you may experience.||Now, that statement makes me wonder or worry how bad can they be now that is independently owned. But thankfully, it was not all that bad but, there are areas which can be improved.||The main road is right now underway of expansion so there are works going on, in Agoda, it was not indicated so honesty should be kept because I would still have stayed at the premise regardless.||The location is at the T junction of Kemang Raya. Brace yourself for insane traffic during nights, it's a busy area so do take note. But it's littered with trendy cafes and eateries in the vicinity.||Rooms - what I had was the Ivory. But as there are only 12 rooms in the whole establishment, it'll be nice that we can get to see the rooms as it is not labelled as: courtyard suites generically. There were so many images that indicated Courtyard Suites and some of the images showed a bigger and better room which I thought I paid for. ||Clean and big room made me happy but the size of the TV was sorry to say, A JOKE. Granted that a guest here should not focus on watching the TV rather than enjoying the facilities and also location environment but to provide a HUGE room with a 24"" TV was just ridiculous!||The design of the room plugs were also odd with all power plugs being used for lights the such. Ironic how I had to use a light dedicated plug for the kettle because the coffee area had NO plugs.||The room was encased in external glass but as it's literally a handshake away from the next building, security can be compromised. How about adding another layer of dead glass to current glass layer that can be opened? Apply 2 way glass treatment on that for privacy. Also, this will reduce noise pollution from neighborhood and also the main Street.||Room amenities were quite bare. Yes there were water and coffee facilities but the shower gel were not topped up. The towels were cream looking ( not that it's that colour but white has turned into pale and tired cream!) The room slippers were similar of that in POP hotel. ||In a nutshell - where is the opulance?! It's a boutique hotel. The room was nothing but not. Slapping a nice rug and white everything hardly justifies it as such.||Decor - it was quite interesting but many spaces were oddly left alone to its own devices. It's like a white elephant. What a waste of perfectly fine space! It could be made more interesting - this I leave to the management employees.||Food - the rooftop was beautiful. At night it was great. And in the day, it's inviting. So we had dinner and bfast there and I have no complaints on the quality and standards of food. ||Staff - all friendly and helpful, I have no complaints as well.||Overall, it's sad to see an icon as such being undertaken locally but not allowed to fully show it's potential. ||My comments, I feel, should they be met, will surely put Icon up to its previous glory again. 4/5 stars due to my comments above but otherwise, it could have been a 5star experience from me. ||"
Kemang Icon Jakarta,Mohd Nafzahizam Mohd Adnan,5.0,My 2nd time here. Love the room and the services. All staffs were really helpful. Great location as well!
Kemang Icon Jakarta,Josh Patil,1.0,"The worst hotel I’ve ever been too. Staff don’t care at all to help. Empty promises. Woke up to my room completely flooded in water the first morning. WiFi hasn’t worked for 2 days. Construction FROM the hotel starts at 7am and drills into the rooms from outside.

They have ZERO thought of customer service. A 1 star hotel under the disguise of a 4.

What a rip off."
Kemang Icon Jakarta,Santino Pasini,1.0,"Kemang Icon by Alila was one of our favourite hotels and I have stayed here many times years ago. Today is my first visit here again after maybe 4 or 5 years. I was very excited for the great experience again. Then, we are shocked to see what we see today.

First of all, the furniture and the fixtures inside the room are not in good condition anymore. We can understand that for a hotel that is more than 10 years old. But what really upsets us is the broken elevator on our second day which has forced us to walk up the stairs to our room on the 3rd floor. I can handle this ‘exercise’ but we have our 75 years old mother with us and it is very hard for her to do that. What frustrating is the problem cannot be fixed promptly by the hotel. And there is no duty manager available on the premises!

Unfortunately the bad experience does not stop there. When we had our dinner at the edge restaurant, our tenderloin steak and rib eye steak were very dry and hard. It was far from juicy and soft meat that I remember when I ate here years ago. This time it really taste like a frozen meat that has been kept for days and not cooked properly at all.

I am very disappointed because I really liked this hotel before. Apparently, the hotel is not part of Alila anymore. Is this the reason of such a downgrade in quality? Current management of the hotel MUST do things right urgently if they still want to exist"
Kemang Icon Jakarta,chrissy djafar,5.0,"Back to this place for the African food, the best !"
Kemang Icon Jakarta,Erika HDRF,5.0,The vibe and the view was just perfect. We caught the sun as it was setting and the night lights were stunning. We got the advantage of using the upper room and the decor was wow. Great spots for a photo shoot. Oh and i suggest this place for private parties. Great place
Kemang Icon Jakarta,Omri Ben-Canaan,5.0,"Kemang Icon is by far one of the best hotels I have stayed in in Jakarta.
Rooms are huge: 85sqm - Staff is super friendly and helpful and location is ideal, very central.
Restaurant is delicious with a lot of different cuisines so no need to venture outside or gojek anything.
There is a beautiful pool on the rooftop too.
Will definitely come back.
5 stars hands down."
