Hotel_name,name,rating,review
Mövenpick Surabaya City,Ryan Goh,4.0,"The location is ""centrally"" located but not near anything that a tourist would go. luckily taxi is cheap
Hotel facilities is tip top with room furnished well.
The services and smile provided by the staff is great, you truly felt welcome
breakfast selection was great and their staff take an effort to remember which drink do you like to have
to kick-start a good day

housekeeping however is a slight letdown with inconsistency, upon arrival the room was missing certain towel eg face towel. towel type was inconsistent (certain day i have 2 different kind of bath towel which i couldnt differentiate whether its foot towel) , tissue box was not setup properly

overall its still a good stay and would definitely be back"
Mövenpick Surabaya City,Andriani Suharto,5.0,"A very nice place to stay in Surabaya. Comfortable bed, very clean room, and fast room service. But the breakfast is not that good and the price for room service food is a bit expensive"
Mövenpick Surabaya City,Faizal Ardiansyah,5.0,"Excellent service. 2nd time returning after the rebrand from Grand Mercure.

Front House: easy, seamless, n hassle free check in. Professional n friendly curtesy.

F&B: Excellent food & service quality. A wide range of culinary selection at breakfast, fitting a person like me well who lives abroad seeking a local delicacy back home. A special mention to Sabrila who went the extra mile, making sure we had a great breakfast experience. Also, a very nice surprise knowing that I was entitled to an (proper) afternoon tea. I almost didn't need dinner.

Housekeeping: Excellent bedding n linen quality. I slept well. I have overall enjoyed my stay at this hotel.

One room for improvement when possible; a special attention to the bathroom in regards to stains n mould treatment and prevention as well as the overall maintenance standards. Perhaps a functional, fit for purpose, exhaust system and could help improve this.

Interestingly, I have also seen this across other Accor brands (Novotel, Mercure, Grand Mercure) I've visited in the country. So, I am not sure if it is a generally accepted a rather high tolerance to mould and stains or just an oversight to the housekeeping & maintenance standards at the national/corporate level."
Mövenpick Surabaya City,Alex R,5.0,Great stay at the Movenpick. I had a fantastic meal in the restaurant. Vidi helped me to pick some local dishes and explained the food to me as I had never been to Indonesia before. Great service and perfect recommendations by him. I look forward to visiting again
Mövenpick Surabaya City,Jessica S.,4.5,"I had spent 6 Nights here with my family.
They had high occupancy due to peak season of holiday.
But their staff still accommodate our needs very well.
Thank you for all the hard work of the hotel team member."
Mövenpick Surabaya City,Trip.com Member,5.0,"bromo sewu Stayed for a day after returning home from fun. It was great. The breakfast was rich. It was very thrilling to go out and cross the road😎. There was a big shopping mall nearby, not the one next door! ! It's also close to the airport, less than 30 minutes by taxi."
Mövenpick Surabaya City,Nario Anggoro,5.0,A really great hotel with a very nice interior. The interior was well maintained and tidy. There were swimming pool and gym with treadmill & several weight lifting equipment. The only minor disadvantage was location which located around 5 km from city center. But it was located very near to the bus stop.
Mövenpick Surabaya City,Didik K,5.0,"VERY CLEAN, WELL DESIGNED. Large size room, giant size bed, clean, comfort. Windows are great sound proofed, so traffic noise doesn't matter at all. Breakfast quality is decent. Thanks to restaurant staff Ms Dhea for serving us very very well. Location is a bit far from city center"
Mövenpick Surabaya City,Masniaritta Pohan,5.0,"Hotel is really nice, clean, and comfortable. The staff is extremely helpful. Shout out to Miss Nurul Fida who always ready to help which makes my stay at Movenpick memorable."
Mövenpick Surabaya City,Sin Tee Jeremy Beh,5.0,"Great hotel ever with nice room which I has been upgraded to a bigger room.

We had last minutes dinner at the 7th floor and the Staff name Miss Nova was very attentive and providing an excellent service as they almost closing. Semhe even served us the fruits platter as she knew her kitchen chef will take longer time to cook our food. All the time, she came and check on us and make sure we are comfortable. Thumbs uo for Miss Nova and she deserved a compliment from customer. And credit to her. BRAVO.....
I saw her in the next day morning breakfast and she greeted me again with warm welcome and make my day with a smile!
Good job, Miss Nova and hope to see you soon."
Mövenpick Surabaya City,Ega Widjaja,5.0,"Great Stay at Movenpick Surabaya. Very clean, comfortable, and luxurious rooms. Very good breakfasts. Friendly staff. Special thanks to the staff at the breakfast restaurant for providing personalized service for us because of our Platinum membership. Easy check in and check out process and great value for money. The only downsides of this hotel is I think the parking space is a bit cramped and the gym is quite limited for a 5-star hotel.
We would love to come back to stay here again."
Mövenpick Surabaya City,Timotius Wibowo,5.0,"This review is for the Patita restaurant at Mövenpick. Had a buffet dinner there during Christmas.

Food: Was worth it for the price of the buffet. Taste was decent and the variety was within expectation.

Service: the staff were friendly. They were very prompt and very attentive to guests. Some junior staff members seems new to the job and less knowledgeable about their offerings but this doesn't detract from the clear passion and dedication to service that they have.

Ambiance: The Patita restaurant has good and tasteful interiors."
Mövenpick Surabaya City,App App,5.0,"The room is very comfort with city view from 11th floor. Breakfast is a lot of menus and Happy with thematic lebaran menu lontong cap gomeh also kids food popcorn, rambut nenek. Overall is great and highly recommended to stay here"
Mövenpick Surabaya City,Tegar Ilma Noor,5.0,"First time visit surabaya and we are lucky enough to get a room In movenpick hotel even in the  peak holiday season..overall the hotel, the room, services, and breakfast menu was  great. Such a pleasure experience. Sure enough we will visit agaain next time."
Mövenpick Surabaya City,Firstian Kautsar Adiguno,5.0,"Movenpick Surabaya City is the first Movenpick hotel that I stayed, ever. The pre-arrival communication went well, my request was very well accommodated. During check-in, I was told about the hotel's situation and facilities. As a Platinum member, they escorted me into my room, what a welcome!
Welcome cake and fruit are already on the table, and room AC is already on.
Afternoon High Tea is offered as a complimentary benefit, to substitute the absences of the hotel lounge. The options are offered via phone, directly when I arrive in the room. It will be delivered to the room whenever I am ready.
Options were quite generous and the snacks were delicious. I came during Ramadhan, so the snacks were considered a pre-Iftar meal (takjil).

I tried the small gym and relaxed at the poolside while waiting for the Iftar time. At night I took a welcome drink at the bar, but the options were not that much (coffee, tea, and juice only).

Since it's Ramadhan I took sahur meal instead of breakfast. While the options are limited, I can enjoy a freshly brewed tea that is offered by the assistant. Very well assured they acknowledged their elite member.

Check-out situation went fast and no drama to end my short 1-night stay in this brand new hotel (reformed from Grand Mercure, previously).
Still curious to feel the full breakfast experience and (hopefully) when the new lounge is ready. See you!"
Mövenpick Surabaya City,Jogja English.Magazines,5.0,"I stayed in this hotel for two nights, and it was a very satisfying experience. The room was clean, the service was excellent, the breakfast was good, the check-in process was smooth, and it was a relatively new hotel, so the bedding and towels were in good condition. In particular, I would like to thank Mr.Dimas, who works at the restaurant, and I would like to thank him again for being able to stay comfortably and happily throughout my stay with such kind and thoughtful service. If I have a chance, I would like to visit the hotel again."
Mövenpick Surabaya City,Jason Tan,5.0,"Had a delightful supper experience at Patita restaurant during the late hours. The staff Miss Nova, displayed excellent customer service and sincere welcome that make my day."
Mövenpick Surabaya City,Marlin (Bre),5.0,"The staff are just amazing. Cicik, Vida and Dimas, they are completely helpful and super kind during my 3-night stay there. They asked what I fancy for the following day breakfast, then on the morning everything was ready. Superrrrrb… They never skipped asking how my stay felt like, what need to be improved to satisfy the experience.

Also, the receptionist team did a great job, helped me reschedule the booking time; Not a automatic machine talking on the phone.

Will certainly recommend this hotel to everyone while lookin for accomodation in Surabaya. The room is super cozy and convenient."
Mövenpick Surabaya City,Trip.com Member,3.0,"The hotel is very noisy, and there is a place like an amusement park below. People sing until midnight, which is very uncomfortable for those who go to bed early. The sheets are not clean either, there are a lot of mud spots that haven't been cleaned"
Mövenpick Surabaya City,Trip.com Member,4.5,"The location is ok. On the one side of the hotel there is a small convenient store, on the other side there is an old small shopping center (Hollowed) which comes with a few eateries. Royal Plaza has more food choices but it takes 15-18 minutes walk and you have to go around to pass the railway tracks to get there. The traffic at the railway intersection is very bad so you better to take Grab to go to Royal Plaza. The room is clean and room size is ok. The TV is good size and has good programs. There is a safe box, but no bathtub in the room I stayed. The buffet breakfast and dinner are ok. The AC at the dining area is not cold enough. The staff are friendly and helpful. The train tracks are very close to the hotel so don’t choose the rooms that face the tracks if you prefer quiet environment."
Mövenpick Surabaya City,hanif syauqi,5.0,"Awesome.. The Hospitality is best, Foods are delicious, recommended for Ramadan Staycation.. Enjoy, relax & happy.. Thank u for your service Miss NOVA (F&B) @Patita Restaurant 7th floor"
Mövenpick Surabaya City,Stephen Christian,2.0,"Staff is friendly and willing to listen to complain.
Check in was easy but elevator is having long queue (understandable for holiday period)
Entering the room, room is spacious but toilet is smelly. You can hear water sound from other room as well as bell sound from other room. Toilet is smelly, hand towel and shower cap only available upon request BUT room phone is not working.
What troublesome the most is PARKING. Since parking is limited, hotel provides valet. But 2 times I use it, two times i need to wait my car for long period when collecting since it blocked by other car (for sure one occassion they say my car is blocked by other car  that didnt use valet service). You can imagine if the owner of the car taking nap or go swimming, how can I collect my car?!
I did complain directly to hotel but only received by MOD as duty manager is not available."
Mövenpick Surabaya City,Trip.com Member,3.7,The first room we got had many ants so we were given another nicer room. The room was spacious and comfortable with amazing bathtub. The only concern is the cleanliness of the hotel which could be improved so as to live up to 4 - 5 stars standard.
Mövenpick Surabaya City,Jonathan J,4.0,"Hotel design and rooms are very tastefully decorated and looks modern yet inviting. Location wise is not in the most central location of Surabaya but pretty well accessible. Only downside is there's a train track right across the hotel so you'd hear clearly when there's a train passing. Hotel has clear potentials but lacking some finesse like some dirty walls in the room, very used and torn towels (didn't feel very comfortable using it), and the sink faucet that sprays water everywhere every time you use it. Hope it can be improved."
Mövenpick Surabaya City,Wattson 88,5.0,"I left and lost my wallet at the lobby toilet.
Within 2 hours, the hotel staff and security traced it and found.. Great hospitality and responsibility. All the stuff back to me. Thanks alot, superb!!"
Mövenpick Surabaya City,Trip.com Member,4.5,"Needed to pay extra for highway fee to the hotel, not far from the airport. Hotel was standardised 5 star hotel and the food portion at the restaurant was big and inexpensive! Enjoy our dinner there!"
Mövenpick Surabaya City,Trip.com Member,4.0,"nearby airport , 30mint distance from airport . room is beautiful n comfortable but the tower is dirty ,breakfast is not tasty . service is great . overall this hotel not matching with 5 star , consider 4 star hotel ."
Mövenpick Surabaya City,Lilir Bali,5.0,"The breakfast is huge variety, and so tasty. The room and the view is nice."
Mövenpick Surabaya City,Yulia Natania,5.0,"I appreciate the small to medium-sized hotel. The rooms are modern, clean, and spacious. However, the swimming pool is small, and the breakfast is just okay."
Great Diponegoro Hotel Surabaya,Trip.com Member,4.6,No issues and pleasant place to stay. Front office staff and friendly and knowledgeable. Makes things smooth.Please review the bathroom mold and shower heads. Most of the heads are broken and sprayed in wild directions. And shower heads are moldy.Will visit again
Great Diponegoro Hotel Surabaya,Trip.com Member,4.6,Shower area cleanliness can be further improved. Specifically … molds and damaged shower head. I have stayed in this hotel in the past. Roaches were crawling all over in the room. But I don’t see them anymore. Congrats for taking care of this pest problem. Will consider Great Diponegoro hotel again in future visits.
Great Diponegoro Hotel Surabaya,Trip.com Member,4.6,"Nice, it's just that the parking lot is full, always manage it yourself... at an affordable price you can get a good hotel like this, overall very satisfied, thanks trip.com"
Great Diponegoro Hotel Surabaya,Trip.com Member,4.5,"Comfortable, very good, can you get a room on the 11th floor, you can see the view of the city of Surabaya, service is also ok, cleanliness is ok"
Great Diponegoro Hotel Surabaya,Selvia Chan,5.0,"Went there bcz of a wedding invitation. A small but located in the heart of the city - hotel. Staffs are friendly. Toilet are quiet clean. They were very responsive as at my friend's wedding. They take the dirty plate as long as wes finished eat. So theres no mess everywhere.
But the parking lot are very hard to find. We have to park at the street - which are very dangerous. Their lift are so small and a bit slow."
Great Diponegoro Hotel Surabaya,Harry Kalsumajaya,4.0,"Though bedsheets some rooms may seem yellowish, the cleanliness of the rooms is still acceptable. Decent breakfast at the decent location. Parking wise may be cramped, but looking at the rate of the hotel, this hotel gives a proper satisfaction for tenants to sleep through the night without worry. Well recommended at its price."
Great Diponegoro Hotel Surabaya,Trip.com Member,5.0,"Very clean hotel, location is also very suitable for looking for food at night"
Great Diponegoro Hotel Surabaya,Irwan Fithrony,5.0,"Love the suite room, so comfy, love the couch, so clean, if the bathroom lil bit spacy it will be great. Hopes they'll upgrade their food taste, that will be great as same with their hotel name."
Great Diponegoro Hotel Surabaya,Trip.com Member,3.7,"Lovation is good, near kfc and indomaret.. Too bad on the second day the water is dirty 😞"
Great Diponegoro Hotel Surabaya,KoIn Company,5.0,"Staff here were super kind.
Room was good and cheap."
Great Diponegoro Hotel Surabaya,Samsul Ishak,4.0,A night stay in between journey. Small room but served the purpose. Good location.
Great Diponegoro Hotel Surabaya,K B,5.0,"Great value! Very clean rooms with comfortable beds, cold AC & hot showers. We had one night between hiking volcanos in Java and flying to Thailand so this was a great place to relax and get a good nights sleep. It’s less than a 10 minute drive to the Tunjugan Plaza mall and there are some good restaurants nearby."
Great Diponegoro Hotel Surabaya,Richfield Seven,4.0,"The location is good because it is in the city center. Close to malls and other public facilities. Right next door to a mini mart and fast food restaurant. It's just that breakfast is not good and the price of milk ordered to be delivered to the room can change at any time. There is no bell boy to help carry our luggage. Parking ramps are slippery when it rains and parking spaces are very limited. The room is less soundproof from the hallway, next room and traffic around the hotel. But, the room rate is very affordable."
Great Diponegoro Hotel Surabaya,Ariesta Wibisono Anditya,5.0,"Despite the compact-sized building, the value still incomparable to other hotels around. Cleanliness, hospitality, the offered entertainment, food & beverages are valuable."
Great Diponegoro Hotel Surabaya,Trip.com Member,4.5,"The suit type rooms are really recommended, the prices are very cheap for the suit type & view, standard service, cleanliness, SOP, right?"
Great Diponegoro Hotel Surabaya,Dew Yo,1.0,"Salah satu resepsionis yang kerja shift handle operational jam 12.00 - 14.00 tanggal 17 August 2023, have such a bad gesture. Kerja di hospitality tapi lack of say sorry and thank you. Bad to know we have such a bad experience from her."
Great Diponegoro Hotel Surabaya,Trip.com Member,3.5,"Not the first time ya stay here. But the longer it takes, the worse it gets. The staff is a bit unfriendly. In terms of cleanliness, it's already lacking, now it's getting worse. Dirty sheets. Kettles and glasses dusty. There are cockroaches. Wifi off2. And maybe you can add a swimming pool. There is a deposit for the key of 50k. The checkout process is a bit long, especially when you're already in line, it's like there's not enough employees. At night there is no security and the hallway is a dark room."
Great Diponegoro Hotel Surabaya,Trip.com Member,4.5,"The hotel is clean, the service is also good, it's just that the rooms are a bit cramped and not soundproof, so you can still hear it from outside to the room and also like playing songs that make it annoying."
Great Diponegoro Hotel Surabaya,Trip.com Member,5.0,"I've stayed there several times, it's still good and it doesn't disappoint at all. Clean, smell good, cold ac, fast wifi, good view, clean bathroom, all the amenities are very good."
Great Diponegoro Hotel Surabaya,juan wong,2.0,"The room is not clean. I found bugs. There's a leak from the air conditioner. Above the AC, there is waterways, which result noises during almost a long night. Breakfast ok, but not so tasty, it is probably during the fasting period."
Great Diponegoro Hotel Surabaya,Call To Glory,5.0,"I love this hotel. The room is spacious and clean, the bathroom is clean too, the city view is also very beautiful. The price is cheap and the breakfast is not bad. The location is strategic, only 14 minutes from Pasar Turi station, next to KFC and near minimarket."
Great Diponegoro Hotel Surabaya,Trip.com Member,4.1,"This hotel is at center of the city, near awesome place and many transportation available here. The place is cozy, enjoyable, cheap, service is good, and comfortable. The room is clean, receptionist always ready, and have some facility at upstairs. I haven't enjoy the room service because this is month of fasting, but one day i will. Keep the good service."
Great Diponegoro Hotel Surabaya,Lidwina Arin,5.0,"Excellent location, there is KFC across the street, and next to Indomaret point with BCA and BNI ATM service. Easy access to Tunjungan Plaza. The staff is also friendly. I spent 2 nights here and it was such a pleasant moment. There is welcome drink, you can choose either coffee or tea in their rooftop bar. The view in rooftop bar is so pretty especially in the dusk if the sky is clear. The room is comfy too and not spooky."
Great Diponegoro Hotel Surabaya,Rahmat J,5.0,"Didn't know what to expect, I booked one night. Boy, how regretful I was. Wish I stayed longer. ||Bed & pillow were super comfortable. And the surprise? BOLSTER...! I immediately feel at  home & indeed, I slept like baby.||AC was okay, but the hot water pressure was consistently great, and it made my ritual of hot shower before going to bed perfectly kept.||One thing I noticed is how the attention to detail is given to ensure the cleanliness is kept around the clock. 4 times I went to the public toilet and the seat is ALWAYS dry and clean. Yes, I have an serious case of OCD & yet I can't fault the cleanliness.||Although a bit dark in Reception desk, Putri the receptionist is always eager to assist. The others need to learn from her professional hospitality attitude. Lobby is small but functional. The Hall meeting room is spacious. My meeting arrangement was easily accommodated and professionally well taken care of by Freshi Moreno. A big thank you for extending your flexibility toward my changing meeting arrangement need.||Breakfast selection was varied & satisfying but the group's loud chatters turned off my  appetite slightly.||Location is great, rate is affordable but at  product this good it should've fetched a few more rupiah. ||Concussion: Stay here. Period. Highly recommended."
Great Diponegoro Hotel Surabaya,G Andika,5.0,"Only spent a night for a transit in Surabaya and really love the place. The room was nice, though not very spacious. Had various breakfast selections and really enjoyed the meal served—love the way they handle the meats. The staffs were so helpful and hospitable. It's also easy to access many parts of the city from here."
Great Diponegoro Hotel Surabaya,Harry Ryana,5.0,"Decent place for transit hotel. Room is comfortable. AC working ok. Great location. Near KFC, Indomaret and other interesting place. Although limited breakfast choice but the taste is really good.  Stay on superior room with connecting door and enough space for my family."
Great Diponegoro Hotel Surabaya,Trip.com Member,5.0,"The hotel is really good. Clean, comfortable, spacious, the view is good, the facilities are very complete, the service is friendly, all the staff are very kind."
Great Diponegoro Hotel Surabaya,Trip.com Member,5.0,"Great, comfortable, clean, but unfortunately there are still lots of mosquitoes in the lobby"
Great Diponegoro Hotel Surabaya,Trip.com Member,5.0,"the place is strategic, the room is very clean and smells good. the breakfast is also delicious"
Great Diponegoro Hotel Surabaya,Ernestine O. Yuniswara,4.0,"Stayed for one night company meetings. Decent room overlooking Jalan Diponegoro, too bad mine smelled like cigarette. Friendly & helpful staff. Nice rooftop dining hall, great for a change of view."
ARTOTEL TS Suites Surabaya,k drama f,5.0,"The hotel is strategically located nearby a small shopping mall. There is an art shop next to it as well. There are a lot of restaurants around the hotel.||The parking area is spacious as the hotel is using the parking space of the mall.||My family was greeted upon reaching the lobby and the receptionist was friendly and informative. Parking is free by showing the parking coupon provided by the receptionist.||There is free coffee with coffee machine (similar to nespresso) available at the lobby.||Luggages were delivered to my room promptly even though it was during the hari raya period.||First impression of the room: Spacious and clean! It is not easy to find spacious hotel at this price nowadays.||My son fell sick during my stay and lucky enough that this Artotel is very close to a big hospital i.e. Mayapada Hospital. My family can move swiftly from the hospital to the hotel and vice versa.||We booked 2 rooms for 3 nights each (booked through Agoda, but regretted it as booking through official website was much cheaper T.T). Due to my son’s hospitalisation incident, i was allowed to rearranged my booking to 1 room for 2 nights and 1 room for 4 nights. This helped my family a lot as we needed to stay a bit longer in Surabaya. The management was very kind to to it for us.||Room was completed with bath tub and separate bathroom and toilet.||Overall, we enjoyed our stay there. Thanks so much Artotel :)"
